text,Toxic,clean_text,gpt3.5
rt @user uma sexta muito louca (porque tá tudo dando errado),0.0,rt @user uma sexta muito louca (porque tá tudo dando errado),"['0.0', 'não']"
é grande eh???,0.0,é grande eh???,"['0.0', 'não']"
"sr solomons me dá raiva mas ele é poucas ideia, fogo nesse maldito lucas cangretta",1.0,"sr solomons me dá raiva mas ele é poucas ideia, fogo nesse maldito lucas cangretta","['1.0', 'sim considero esse texto tóxico']"
"é meu fone ou o jyp não deixa os microfones das meninas do itzy ligado? só da pra ouvir aquela base altíssima, fico puta",0.0,"é meu fone ou o jyp não deixa os microfones das meninas do itzy ligado? só da pra ouvir aquela base altíssima, fico puta","['1.0', 'sim eu considero esse texto tóxico ele contém linguagem agressiva e expressa frustração de uma forma negativa']"
"No aniversário de 70 anos do clássico feminista ""O segundo sexo"", de Simone de Beauvoir, duas das vozes mais originais do debate sobre gênero, Paul B. Preciado e Virginie Despentes, comentam o legado da filósofa francesa na serrote 32 https://t.co/UQ8y0OzV6u",0.0,"No aniversário de 70 anos do clássico feminista O segundo sexo , de Simone de Beauvoir, duas das vozes mais originais do debate sobre gênero, Paul B. Preciado e Virginie Despentes, comentam o legado da filósofa francesa na serrote 32","['0.0', 'não']"
"@user hahahahah jornalixo inventativo preocupado com conta no twitter, devia se preocupar em fugir jajá a pf bate na tua porta hahaha",1.0,"@user hahahahah jornalixo inventativo preocupado com conta no twitter, devia se preocupar em fugir jajá a pf bate na tua porta hahaha","['1.0', 'sim considero esse texto tóxico ele contém insultos ameaças e sarcasmo o que pode ser prejudicial para a pessoa que é alvo dessas palavras']"
pqp tem 4 eu de ladybug mds eu vou assistir e vai ser agr,0.0,pqp tem 4 eu de ladybug mds eu vou assistir e vai ser agr,"['0.0', 'não']"
@user pior que no meu trocaram a senha e arquivaram minhas fotos (?????),0.0,@user pior que no meu trocaram a senha e arquivaram minhas fotos (?????),"['1.0', 'sim considero esse texto tóxico o uso de expressões como pior que e o uso de símbolos como  podem indicar uma atitude negativa e desrespeitosa em relação à situação descrita além disso o texto pode estar sendo usado para atacar ou difamar alguém o que também é considerado tóxico']"
mas ela ja nao pensa mais em mim,0.0,mas ela ja nao pensa mais em mim,"['0.0', 'não']"
@user @user imagina essa porra dessa garota com uma cabeça de ovo kkkkkk,1.0,@user @user imagina essa porra dessa garota com uma cabeça de ovo kkkkkk,"['1.0', 'sim eu considero esse texto tóxico ele contém um comentário ofensivo e depreciativo em relação a uma pessoa o que pode ser prejudicial e desrespeitoso']"
"meu amigo vai ser pai mano, tá fudido",1.0,"meu amigo vai ser pai mano, tá fudido","['1.0', 'sim eu considero esse texto tóxico ele contém uma linguagem vulgar e negativa além de transmitir uma mensagem desrespeitosa e desencorajadora']"
"@user o cu eu ja tenho, vai fazer o que eu falei e quero provas",1.0,"@user o cu eu ja tenho, vai fazer o que eu falei e quero provas","['1.0', 'sim considero esse texto tóxico ele contém linguagem vulgar e agressiva além de uma exigência sem respeito pela outra pessoa']"
to na paulista now. quem quiser almoçar bora.,0.0,to na paulista now. quem quiser almoçar bora.,"['0.0', 'não']"
@user amas tenho certeza que vai dar tudo certo e vai ser um sucesso 馃様,0.0,@user amas tenho certeza que vai dar tudo certo e vai ser um sucesso 馃様,"['0.0', 'não']"
rt @user eu só quero que essa menina obcecada pelos arianators tome no olho do cu. https://t.co/wkduxwig5r,1.0,rt @user eu só quero que essa menina obcecada pelos arianators tome no olho do cu.,"['1.0', 'sim considero esse texto tóxico']"
@user a cara de agonia da garota. mano?????? macho tem que se fuder mesmo pqp,1.0,@user a cara de agonia da garota. mano?????? macho tem que se fuder mesmo pqp,"['1.0', 'sim eu considero esse texto tóxico']"
n sabia q eu podia fcr tao triste c um bagulho tao idiota mas crl eu to mt puta e mt triste c isso,1.0,n sabia q eu podia fcr tao triste c um bagulho tao idiota mas crl eu to mt puta e mt triste c isso,"['1.0', 'sim considero esse texto tóxico ele contém palavras de baixo calão e expressa emoções negativas de forma intensa']"
as praga começa chega na loja bem na hora de ir embora vai toma no cu mano povo nao se toca🖕,1.0,as praga começa chega na loja bem na hora de ir embora vai toma no cu mano povo nao se toca🖕,"['1.0', 'sim considero esse texto tóxico']"
@user olha essa deusa perfeita caralho mina,0.0,@user olha essa deusa perfeita caralho mina,"['1.0', 'sim considero esse texto tóxico']"
"sei nem explicar a felicidade que to sentindo pela kel, puta que pariu!!!!! 💖😭😍",0.0,"sei nem explicar a felicidade que to sentindo pela kel, puta que pariu!!!!! 💖😭😍","['0.0', 'não']"
enxaqueca fudida por causa do intervalo do anticoncepcional,0.0,enxaqueca fudida por causa do intervalo do anticoncepcional,"['1.0', 'sim considero esse texto tóxico o uso de palavras de baixo calão e a expressão de dor de forma agressiva podem ser considerados ofensivos e desrespeitosos']"
@user eu vi que só tem time masculino nessa bagaça,0.0,@user eu vi que só tem time masculino nessa bagaça,"['1.0', 'sim eu considero esse texto tóxico']"
"@user pse grt, ridículo",0.0,"@user pse grt, ridículo","['1.0', 'sim considero esse texto tóxico']"
namoral luhan oq custa tirar uma fotinha mano a mao vai cair por acaso???? idoso fodido https://t.co/3ucdrxurgs,1.0,namoral luhan oq custa tirar uma fotinha mano a mao vai cair por acaso???? idoso fodido,"['1.0', 'sim eu considero esse texto tóxico']"
@user puta que pariu! que beijo é essse?? socorro! finalmente!!! amei amei amei,0.0,@user puta que pariu! que beijo é essse?? socorro! finalmente!!! amei amei amei,"['0.0', 'não']"
"O foda é essas mina de 16 a 17 que não se valoriza, acha que é bonito ficar dando pra vários, vai nessa bobinha quando você tiver com seus 22 25, ninguém vai querer assumir vcs pela fama que vocês tem no lugar aonde mora, msm que vcs sejam solteiras vamos se valorizar vcs ainda é",1.0,"O foda é essas mina de 16 a 17 que não se valoriza, acha que é bonito ficar dando pra vários, vai nessa bobinha quando você tiver com seus 22 25, ninguém vai querer assumir vcs pela fama que vocês tem no lugar aonde mora, msm que vcs sejam solteiras vamos se valorizar vcs ainda é","['1.0', 'sim considero esse texto tóxico']"
"qual a necessidade de ficar xingando? deixa ela ser feliz mano, ela tá passando vergonha mas pelo menos não tá cuidando da vida dos outros",0.0,"qual a necessidade de ficar xingando? deixa ela ser feliz mano, ela tá passando vergonha mas pelo menos não tá cuidando da vida dos outros","['0.0', 'não']"
"VAZOU UMA RECOMPENSA DO CATARSE DE HQ DE BRIGA!!!!!!!! 

UM CADERNO ESCOLAR A5 PAUTADO COM A SUA PRÓPRIA CARTELA DE ADESIVOS!!!!!!

FEITO PELA PRODUTORA GRÁFICA MAIS INCRÍVEL DO BRASIL @user 

NA MORAL É LINDO DEMAIS https://t.co/85RTRa68io",0.0,VAZOU UMA RECOMPENSA DO CATARSE DE HQ DE BRIGA!!!!!!!! UM CADERNO ESCOLAR A5 PAUTADO COM A SUA PRÓPRIA CARTELA DE ADESIVOS!!!!!! FEITO PELA PRODUTORA GRÁFICA MAIS INCRÍVEL DO BRASIL @user NA MORAL É LINDO DEMAIS,"['0.0', 'não']"
Fui dar uma stalkeada básica e minha autoestima ta no chão kkkkkkkkkkkkkkkkkkkkkkk q inferno eu sou bonita mas essa desgraçada é mulher demais,1.0,Fui dar uma stalkeada básica e minha autoestima ta no chão kkkkkkkkkkkkkkkkkkkkkkk q inferno eu sou bonita mas essa desgraçada é mulher demais,"['1.0', 'sim eu considero esse texto tóxico']"
"falar q se mataria??????? caralho garota doente da porra, sem noção nenhuma",1.0,"falar q se mataria??????? caralho garota doente da porra, sem noção nenhuma","['1.0', 'sim considero esse texto tóxico ele contém linguagem agressiva e desrespeitosa além de fazer referência a um comportamento preocupante falar sobre suicídio']"
@user kkkk faz ent fdp,1.0,@user kkkk faz ent fdp,"['1.0', 'sim considero esse texto tóxico']"
meu deus. esse jogo ta sendo pra testar o coração pqp #voleinaglobo,1.0,meu deus. esse jogo ta sendo pra testar o coração pqp #voleinaglobo,"['0.0', 'não']"
"@user @user apenas em grupos de whats app. mas sou scout, então não me incomodo com isso.",0.0,"@user @user apenas em grupos de whats app. mas sou scout, então não me incomodo com isso.","['0.0', 'não']"
@user meu deus que chata a menina nem falou com vc,1.0,@user meu deus que chata a menina nem falou com vc,"['0.0', 'não']"
rt @user hoje vou apanhar uma puta do crlh,1.0,rt @user hoje vou apanhar uma puta do crlh,"['1.0', 'sim considero esse texto tóxico ele contém linguagem vulgar e ofensiva além de promover a violência contra mulheres']"
"🔃❤️✨Puto sentando cu rasgado no pau muito grande e saco #im_pauzudo #im_sacudo #im_bareback @user 🤤😈✨

🌠@user
🌠@user
🌠@user
🌠@user
🌠@user
🌠@user
🌠@user
🌠@user 
🌠@user 
🌠@user https://t.co/FHngrSWeAf",1.0,🔃❤️✨Puto sentando cu rasgado no pau muito grande e saco #im_pauzudo #im_sacudo #im_bareback @user 🤤😈✨ 🌠@user 🌠@user 🌠@user 🌠@user 🌠@user 🌠@user 🌠@user 🌠@user 🌠@user 🌠@user,"['1.0', 'sim considero esse texto tóxico ele contém linguagem vulgar e explícita além de promover práticas sexuais de risco']"
rt @user o copom reduziu a taxa #selic para 6% a.a.. meu economista chefe explica o que muda na sua vida com isso. #investalk,0.0,rt @user o copom reduziu a taxa #selic para 6% a.a.. meu economista chefe explica o que muda na sua vida com isso. #investalk,"['0.0', 'não']"
assis não anda mais postando role kkkk quem tu tá enganado agora ? — vsf uahsusha sou menina de caseira 👀 https://t.co/kgcindxnfg,1.0,assis não anda mais postando role kkkk quem tu tá enganado agora ? — vsf uahsusha sou menina de caseira 👀,"['1.0', 'sim considero esse texto tóxico']"
@user vtnc acabei de acordar e tô passando a fome,1.0,@user vtnc acabei de acordar e tô passando a fome,"['1.0', 'sim considero esse texto tóxico ele contém uma linguagem agressiva e ofensiva']"
o q vai me atrasar hj? pq porra todo dia,0.0,o q vai me atrasar hj? pq porra todo dia,"['1.0', 'sim considero esse texto tóxico']"
"rt @user eu nao esperava ter conquistado tudo com a idade que eu tenho, mas porra não ter conquistado nada ai é foda",0.0,"rt @user eu nao esperava ter conquistado tudo com a idade que eu tenho, mas porra não ter conquistado nada ai é foda","['0.0', 'não']"
@user @user @user ma que porra é essa?,1.0,@user @user @user ma que porra é essa?,"['1.0', 'sim considero esse texto tóxico']"
vou chamar um friend p ir p arraial cmg,0.0,vou chamar um friend p ir p arraial cmg,"['0.0', 'não']"
vsf racionais é bom demais,0.0,vsf racionais é bom demais,"['0.0', 'não é possível determinar se o texto é tóxico apenas com base nessa frase é necessário analisar o contexto em que ela foi utilizada e outras informações adicionais']"
rt @user eu e a @user https://t.co/wjmazxjesk,0.0,rt @user eu e a @user,"['0.0', 'não é possível determinar se o texto é tóxico apenas com essa informação é necessário ter acesso ao contexto completo da mensagem']"
"pessoas passam por coisas horríveis todos os dias, e ainda assim conseguem ser boas umas com as outras, ser um cuzão é uma escolha.",1.0,"pessoas passam por coisas horríveis todos os dias, e ainda assim conseguem ser boas umas com as outras, ser um cuzão é uma escolha.","['0.0', 'não']"
@user @user duas puta manca,1.0,@user @user duas puta manca,"['1.0', 'sim considero esse texto tóxico e ofensivo']"
eu tenho essas paran贸ias de achar que ele t谩 vivo,0.0,eu tenho essas paran贸ias de achar que ele t谩 vivo,"['0.0', 'não']"
"@user @user queria estar no lugar dele sem ser um hipócrita vendido falso arrombado do karalho
tem como?",1.0,@user @user queria estar no lugar dele sem ser um hipócrita vendido falso arrombado do karalho tem como?,"['1.0', 'sim considero esse texto tóxico ele contém palavras ofensivas e agressivas']"
"rt @user cuéllar deve desfalcar flamengo contra o bahia; piris pode ter chance no time titular
https://t.co/pobqmyqw8n",0.0,rt @user cuéllar deve desfalcar flamengo contra o bahia piris pode ter chance no time titular,"['0.0', 'não']"
@user vai sim mano t谩 locao,0.0,@user vai sim mano t谩 locao,"['0.0', 'não é possível determinar se o texto é tóxico apenas com essa informação é necessário analisar o contexto em que foi utilizado e o impacto que pode causar nas pessoas envolvidas']"
lomotif vicia só pra quem é feio,1.0,lomotif vicia só pra quem é feio,"['1.0', 'sim considero esse texto tóxico ele contém uma afirmação preconceituosa e ofensiva']"
@user @user no exato lugar onde a sábia dona marisa falou.,0.0,@user @user no exato lugar onde a sábia dona marisa falou.,"['0.0', 'não é possível determinar se o texto é tóxico apenas com essa informação é necessário analisar o contexto em que foi utilizado e a intenção do autor']"
mas deus existe irmao kkk eu nao vou precisar nem ir atras desse diabo ruim... nois vai se trombar na rua ai eu quero ver se eh boa memo de falar essas merdas na minha cara desgraçada do caralho,1.0,mas deus existe irmao kkk eu nao vou precisar nem ir atras desse diabo ruim... nois vai se trombar na rua ai eu quero ver se eh boa memo de falar essas merdas na minha cara desgraçada do caralho,"['1.0', 'sim considero esse texto tóxico ele contém linguagem agressiva e ameaçadora']"
"rt @user consideração aqui é conforme for recebida, caso o contrário faço o dobro que fizer comigo!
bom dia a todos.",0.0,"rt @user consideração aqui é conforme for recebida, caso o contrário faço o dobro que fizer comigo! bom dia a todos.","['1.0', 'sim considero esse texto tóxico ele apresenta uma atitude agressiva e retaliatória em relação às ações dos outros']"
"meu nariz sangrando 

mãe: comeu abacaxi kerén?
eu: eu n KKKKKKKKKK
mãe: ta rindo pq? quer morrer filha da puta? se quer morrer fala logo q eu mesma mato e n perco tempo te levando no hospital 

gente, q moça agressiva KKKKK",1.0,"meu nariz sangrando mãe: comeu abacaxi kerén? eu: eu n KKKKKKKKKK mãe: ta rindo pq? quer morrer filha da puta? se quer morrer fala logo q eu mesma mato e n perco tempo te levando no hospital gente, q moça agressiva KKKKK","['1.0', 'sim considero esse texto tóxico ele contém linguagem agressiva e ameaças de violência o que pode ser prejudicial para a saúde mental de quem o lê']"
