text,hatespeech_comb
O @jairbolsonaro nem assumiu e já causa esse choro todo na pelegada em pleno começo de 2017. Imagine como será ano _ https://t.co/3qjpcW4GtH,0
"RT @BolsonaroSP: Eis o vale-tudo para nos tacharem até de nazista. Em seu blog @Rconstantino Rodrigo Constantino desvenda a farsa:
https:/ _",1
Fizeste-me sentir especial...fizeste-me pensar que eu era o tal...afinal fui apenas mais um...Magoaste-me!  https://t.co/pBwFD3qiQg,0
"RT @dianafigueredoo: 'Feliz dia da mulher pra nós'
Disse fernanda que não menstrua não engravida e prestou alistamento militar obrigatório _",0
"A mulher é posdoctor nas fisica, pesquisadora e ainda arraza na cozinha uma mulher dessas bicho   #MasterChefBR",0
"@FabisMorelli miga nao tem livro de estudos em promoçao , mulher é burra",1
água ser essencial é coisa de maricas. Cerveja é essencial !,1
pelo fim da corrupção eu voto SIM,0
@gentebranca1 (eu to ???? com esse print sério gente),0
Dirigentes da cúpula do #PNR  reuniram ontem em Cantanhede. O trabalho não pára. https://t.co/Fu3aNGRnz8,0
"ah mas artista tal eh gorda, ela eh feia. tem tanto dinheiro e n melhora' TE FODE GAROTA NÃO EH PQ ELA EH FAMOSA Q ELA TEM Q SER PERFEITA",1
"Já Fidel / Raul Castro mandarem pra prisão por nada tá de boa, né? https://t.co/n4C78atXNj",1
@Uma_Brasileira se reproduz igual roedores...kkkkk,1
"E a última só pra não passar em branco, em Libertadores time bom de pênalti faz diferença, Flamengo está aquém.",0
ent fufas e pretos quem mais adormeceu?,1
"RT @someriseing: eu tenho um livro extra em casa, se alguma das amiga aqui do twinto quiser, eu mando <3 https://t.co/6jsdxbn0rU",0
"Hahaha 
Prenderam a muçulmana que agita manifestação anti-Trump.
Essa vaca quer implantar a sharia nos EUA. https://t.co/IszqexQH92",1
COMO ASSIM EU SOU RACISTA EU ESCUTO EMINEM FLOR,1
@ajulysantos me senti segura nesse dia  https://t.co/UzcdIOTIYc,0
RT @euidiotices: qnd eu me arrependo da mensagem que mandei https://t.co/vigF49qJZn,0
RT @Renato_SVP: @g1 Por que vcs não dizem aos leitores que a revista citada é ULTRAESQUERDISTA???,0
"Bom dia, companheiros! Como diria a Bárbara Guimarães, hoje, está um frio do Carrilho!",0
RT @wtvcenas: as fufas d lx são tão falsas q dói kkk,1
"@edmilsonpapo10 @elpais_brasil 
Segundo os esquerdopatas, vender o país pra China não tem problema. 
Mas se os EUA comprar é imperialismo.",0
"Prefiro ser magrela como a piranha diz .. do que ser gorda feia como ela é 
#Afrontaaaaaaaaabbê  https://t.co/QUc3onlGDo",1
"porra, agora só semana que vem o celular.. mulher burra do carai",1
"não tem pinto, tem orgulho !",1
"RT @taniaoliveira_: Face da desumanidade, ganância,  cinismo, movimentam -se pela volta das mamatas, roubalheira, sem vergonhas, anti patri _",1
"RT @marianaa_016: saudades de cantar em 'islão' para elas todas,mas principalmente para a cris, a nocas, a di,a tixa e a rafa também.",0
"RT @OdeCarvalho: 1) A mídia adestra o povo para que julgue um homem não pelo que ele faz, mas pelo que se diz dele.",1
As 03 mosqueteiras! A @liviacastrofoto e a @fabsramos não se livraram de perguntinhas básicas! #vermelhidaonorosto http://twitpic.com/23v5hn,0
"RT @MBLivre: Bruno está solto. Presidente do PCO, que quer matar conservadores, nem processo tem. Bolsonaro processado e réu. Estranho. htt _",0
feliciano não é estuprador gente isso é tudo marketing da esquerda,1
"tentando intender a idiota do face q  compartilhou a ideia dessa trouxa aff como q da mulher burra na vida,nem deve _ https://t.co/pcrWKnMiaR",1
"abri a janela tava uma gorda no apartamento da frente olhando pra baixo e chorando, acho que caiu a empadinha dela",1
@sylly_sylvia é muito branco se doendo porque não tem capacidade e joga a culpa nas cotas.,1
"RT @AcordouAcordou: DÓI OS OUVIDOS
PT É UMA FARSA
=> O manifesto concebido para livrar Lula da cadeia tortura a verdade e trucida a língu _",0
"@Senor_Thompson se aconteceu, não sei, mas eu ouvi...",0
ia perguntar se o dia Internacional da mulher era no mundo todo mas parei um pouquinho pra pensar e agora eu to me sentindo BURRA,0
Saber pegar sua mulher sem parecer um babaca #twittealgomuitoantigo,0
O CDS avisou Centeno das 'consequências penais' de mentir ao Parlamento. Mas está algum ex-deputado do CDS preso?!...,1
RT @gabwhenicome: esse tt @direitafalando é o melhor JAJDKDKD,0
Se o castelo branco e a Lili canecas tivessem um filho https://t.co/1yu3daEEax,1
RT @editorahumanas: Feliz dia internacional da mulher! https://t.co/zcICp6wAWp,0
"primeiro dia de branco e já sujei minha roupa, ótimo Leticia",0
"Coitado desse povo servindo como TAPETE dos lideres do movimento. o Boulos anda de carro e tem muito dinheiro.
https://t.co/N4ilFkgBMp",0
O Pensamento masculino. Sem rodeios! Bem vindo você homem. Você mulher. #revelações Aguarde!,0
"Nas redes sociais, as ativistas criaram uma 'vaquinha' para ajudar no pagamento das dívidas. Até a publicação... https://t.co/x7laK54K62",1
"Alexandres de Morais, é novo ministro do #STF. Somente 13 senadores votaram contra ele. 13 pessoal.kkkk https://t.co/aA4A555zlP",0
"RT @sinistro89: @letlima_ eu te amo, boca de dragão branco de olhos azuis sz",0
"Se vc tem um namorado que diz que não olha para as gostosas e que
não bate umazinha nunca! FUJA: é uma franguinha sem caráter !!!",1
RT @editorahumanas: Amor e Sexo é um Encontro com Fátima Bernardes um pouco mais ligth...,0
RT @radiojovempan: A jornalista Rachel Sheherazade deu um depoimento exclusivo para o Morning Show sobre o dia das Mulheres. Confira: https _,0
Junte-se a mim ao vivo na @WhiteHouse (Casa Branca). https://t.co/cDkBFAR3Wu,0
"feliz dia do 'eu to gorda, feia e inchada' feliz dia da TPM meninas",1
"RT @AdemirAlvim: Odeio carnaval, mas esse é o melhor carro alegórico que já vi na vida https://t.co/6k42F6v1dC",0
Dia da mulher e estou eu feita escrava a lavar a casa. Parece que sou burra.,1
"Menina praplégica c tá querendo o que? - eu quero mexer, eu quero mexer!",1
"@edmilsonpapo10 @reinaldoazevedo 
Reinaldo Azevedo morreu quando mandou Sergio Moro ir 'catar coquinho'.
https://t.co/BZvFDjFGtL",0
RT @brina_gugli: Apenas dois tipos d pessoas não concordam com Bolsonaro: As q não entendem seu discurso ou as q compactuam c/ coisas errad _,1
GENTE POR FAVOR o preconceito está na sua cabeça,0
"Sen. Richard Blumenthal, que nunca lutou no Vietnã, e disse por anos que sim (grande mentira) agr distorce o que o _ https://t.co/ytHckJ8rNt",1
"Em campo de novo, pode vir, tem vitória
A maioria é o povo, só quer fazer o bem
Nego faz refém, os branco que aqui tem",0
"@marvelgrrrl não deveria, mas usa.",0
"@brina_gugli @JOAQUINVOLTOU Pra contribuir, nosso perfil lança essa camisa aqui https://t.co/ZU4Gqejpbt",0
RT @coimbrinha04: amo o teu sorriso,0
Bom dia pras sapatão,0
Quem tem ódio é a 'extrema-direita' ou você? @fuckingpisces https://t.co/CcuqflNyT1,0
RT @obonholmer: Fazer pesquisa de intenção de voto pro Bolsonaro no Twitter é igual fzr o msm pro Trump no Tumblr.,1
"Portanto, o 'grab 'em by the pussy' de Marine Le Pen foi ter mostrado imagens dos horrores causados pelo islão?",1
"@alexandrekirwan Melhor forma de ajudar os refugiados é levar a cultura ocidental pra lá, não o contrário! Só estão espalhando o problema.",1
RT @Leandroow3: só pode comemorar quem viu o pai voltar com o cigarro,0
"@barba__rija vá lá, não sejas radical.",0
Hoje é segunda-feira.' Um dia como outro qualquer. 'Mas olha que é dia 13.' Não sou supersticioso. 'A gasolina voltou a aumentar'. Foda-se!,0
jornalistazinho neo-ateísta militante que só sabe atacar o cristianismo!!! https://t.co/aqsKwu2cht,1
heterofobicos não passarão,1
@JoyceC_leal dia da mulher burra,1
RT @franciscopombo: Eu sou contra a Eutanásia porque acho que a Europa não se deve misturar com outros continentes.,1
RT @monkwysmells: 3- eu não tenho auto estima. Esqueci ela no útero. Todos dizem que eu sou bonita porem eu n me acho bonita. Apenas uma ga _,0
na moral mulher guando e burra não tem jeito,1
"@GirafaDaTata sim, odeio sua atitude escrota de ser sapatão",1
"pelo menos com o capitalismo eu pude ver guerra civil na estreia
vai lá ver em cuba",0
@CAIO_BLIND faz outra matéria explicando porque os países da arábia não recebem refugiados? Valeu!,0
RT @inespach30: 'Azul e branco é o coração'  https://t.co/Taf4FHllfE,0
"Meu Deus, não pode ser sério isso!! Numa cidade em que pessoas morrem na fila do hospital! Absurdo!! https://t.co/IxbdTDYDVg",0
RT @marisa_lobo: O que quer dizer exatamente? https://t.co/1GcTutNH3Y,0
"Feliz dia das mulheres @RachelSherazade, certamente a principal voz feminina na TV",0
"Aparentemente, as 592 páginas do livro de Cavaco Silva contêm mais enxofre do que os armazéns da Sapec, em Setúbal...",1
é desmascarado e vem com ironia  hahahaha https://t.co/oBqaRTKmYl,0
"ELE NÃO PRECISA DE SOLUÇÃO, PRECISA SER ACEITO.
HOMOFOBIA: ATÉ QUANDO? https://t.co/f8BaQzVtN8",1
RT @pai_marcola: Sigam o @Justiceiro_Sujo e acompanham a hipocrisia que faz parte da vidinha dos politicamente corretos.,0
"é como diz o ditado
a liberdade canta pra quem o pt espanta https://t.co/pwZUQ9Tg7g",1
"Opa, 'certíssimo'! Vida humana não vale nada aqui mesmo, não é? Que belo exemplo! 
Mas ai de você se quebrar um ov _ https://t.co/vXYFL0zecD",1
"RT @Ray_Souza1: Não acho burra a mulher q prefere se separa, do que vive de mentiras... 
Otaria é quem gosta de ser corna e se faz de feliz _",1
hj eu vi uma gorda tirar as havaianas pra pesar na farmácia e entendi o significado da palavra 'esperança',1
"Ministro do Ensino Superior de Angola, foi exonerado (fonte não revelavél).",0
Vermelho verde no branco #red #green #mkvart #mkv #artcollector #buy #gallery #artoday #art https://t.co/1XBiws2vsK,0
RT @Fagoncalves_: @direitafalando amei esse tt,0
RT @TonyStarkMeta: Doria e Bolsonaro não podem brigar. Não até ambos irem pro segundo turno.,0
A minha casa não aceita refugiados aka Mónica,1
"RT @maathbz: Saibam separar as coisas! Amanhã é o dia das mulheres!
O dia de quem se veste como mulher é 1º de Abril kkkkk",1
Comunista e hipocrisia são sinônimos https://t.co/gp422gm1Qe,1
''''nao é que eu sou racista mas ele é  negro''''',1
"No fim do texto a capa já colorida
Em branco dava para pintar https://t.co/Vzdlsd5gay",0
Parabéns ao Secretário do Tesouro Steven Mnuchin! #ICYMI - assita aqui: https://t.co/9nShSzr8mrhttps://t.co/WcZ1Lnx6rI,0
"BOA TARDE BRASIL, É SEXTA FEIRA:
BEBEDEIRA, CIGARRO, PROSTITUTAS, XIS BÊICON E REVOLVER NA CINTURA (LIBERADO APÓS O HORÁRIO COMERCIAL) #PAZ",1
"Nossa, não gosto de cameras.. rs (@ryan_reminho live on http://twitcam.com/11hdu))",0
"@FlavioBolsonaro  responde as críticas do @MBLivre, @mamaefalei e @Desesquerdizada e fala umas verdades
https://t.co/qcMpKlusku",0
RT @zecarlosantos2: Via @estadao: Odebrecht diz que usava Itaipava como ‘_laranja’_ para disfarçar doações -  https://t.co/AzQMzVotQ9 https:/ _,0
"@MarleneBicalho OI, Madry, dá uma fuçada lá, primeiro livro da minha amiga @melaineribeiro www.aescritoraeomusico.blogspot.com (eu reviso)",0
"a PM tem é que entrar metendo o cacete nessas escolas ocupadas
bando de vagabundo que nao quer estudar e fica morando na porra da escola",1
@BrendaPaesGp oq vc mais gosta na cama edredom ou cobertor?,0
"quando eu passo na faculdade é mérito
quando eu nao passo a culpa é da cota",0
essa mulher é mt burra,1
"Evitar carne de ganso (quizila de Oxum)
Não comer carne de pombo ou galinha d'angola
Não ter dentro de casa penas de pavão pq tiram a sorte",0
RT @padre_paulo: O Abortoduto: https://t.co/4uHj85wUcu #HojeAoVivo #PadrePauloRicardo #Urgente #AbortoNão,0
isso é ser FEMINISTA...e não mulher  https://t.co/Zk4QZYiwOe,1
"RT @agnaldoregojr: A esquerda inventa o problema, incute na cabeça das pessoas que o problema existe, repete a mentira até que acreditem qu _",0
Quem tem que ficar preocupado é o Dória https://t.co/U2lAdVsVdQ,0
"Não da pra aguentar conviver com um fã de Legião Urbana!!!!! Na duvida, fuja.",1
DEFINITIVAMENTE O MELHOR LUGAR PARA CURTIR O CARNAVAL 2.017 https://t.co/mX0fMUGbeB,0
"RT @becsamorim: eu queria dedicar esse tweet à minha sapatonice
obrigada vida por ser sapatão
bjs",1
"@biainthehouzze n falo com fufas, adeus",1
Não importa se e feia ou bonita gorda ou magra toda mina deve ser respeitada..,0
A maior ambição da mulher é despertar o amor.' #MulherDeVerdade,0
RT @_deadputa: Se Angola não for considerado melhor destino europeu em 2018 eu desisto da vida,0
"Tava pensando aqui e cara, como tem menina/mulher burra",1
"@guiwde @JosyTelles_REAL Acolher refugiados loirinhos não tá na moda, não dá ibope pra ninguém. Mas se forem LGBT...",1
"COISA DE ENRUSTIDO, HOMEM QUE É HOMEM APRECIA O GOSTO NATURAL DA RATA #JoaquinResponde https://t.co/pJjn2Gvmwa",1
"Morena de Angola ficou mais conhecida na voz da Clara Nunes.
Não sei qual versão é mais bonita, dela ou do Chico ... <3",0
RT @LeNaZZo: Um @homemdeverdade eh akele q sabe procriar sem deixar vestigios.,1
"Por conta do veto ter sido interrompido por um juiz, pessoas muito ruins e perigosas podem estar entrando em nosso _ https://t.co/yx163hlUg6",0
RT @Itspedrito: dizem que asiatico eh tudo igual mas vcs ja viram homem branco malhado nos blocos de carnaval??????? https://t.co/aAzTey0jbA,0
@isabeldad3 @plsdontbelong isabel eh a sapatao do banheiro falei e sai correndo,0
A diferença de quem tem vergonha na cara vs vagabundo https://t.co/mi282DMTSe,0
"DICA DE FANTASIA BARATA PARA CURTIR O CARNAVAL:
1. MARQUE DE IR EM UM BLOCO
2. NÃO APAREÇA
3. DIGA QUE FOI FANTASIADO DE “PAI DE FEMINISTA”",1
New post: 'União Europeia ameaça com sanções países que não recebem refugiados' https://t.co/7cmcsXrGCk,0
RT @pffilipini: sapatão ô raça,1
"Ao longo de sua história tem defendido o estado democrático de direito' mas só para o lado esquerdista. OAB - SP, _ https://t.co/mI4oaqbieg",1
RT @csnunes1: Realmente não defende mulheres. Simples assim. Em alguns momentos ataca ferozmente mulheres que não estejam seguindo sua cart _,1
"Deus sempre nos renova !
Bom dia ... —_ ouvindo Preto no Branco - Os Sonhos de Deus",0
@trouxanizer @HeitorHB ora ora temos uma idiota aqui,1
@Curate_Angola mas um simples boneco não vai interferir na educação de uma criança. Sem esquecer q existem crianças q são criadas por gays.,1
@Bccmfaria98 eu quero ler um dele sobre o Islão pq parecia mt interessante. N faço ideia qual seja o ultimo q lançou tho,0
A mídia de notícias falsas está insana com suas teorias conspiratórias e ódio cego. @MSNBC & @CNN são inassistíveis _ https://t.co/biN6YswUWW,0
"A esquerda é assim, lamenta a morte de bandidos mas diz 'matou pouco' pra genocidas. Depois do 'Stalin matou foi po _ https://t.co/g2rItoeyTF",1
"NA MINHA ÉPOCA NÃO TINHA REDE SOCIAL, PROBLEMATIZAÇÃO, IUTUBERS... A GENTE JOGAVA BOLA, FAZIA SEXO, TRABALHAVA... _ https://t.co/Ga0f0bIBmv",0
LEVE-O PRO PUTEIRO SE ELE ENTRAR NESSE CAMINHO DE LOL O SR. NUNCA SERÁ AVÔ. BOA SORTE.  #JoaquinResponde https://t.co/wLGmY4Tg1D,1
antigamente ninguém se ofendia,0
A mitológica e desconhecida diferença entre imigrante ilegal e turista https://t.co/l9BlX9tkY2,1
"Aí não é ''suspeito'', né seus VAGABUNDOS!?!! É 'comprovado'. 
Mas se for bandido ATIRANDO contra PM em carro ROUB _ https://t.co/aj3PkB9oBH",1
"RT @whoztyles: 30- Ana Carolina, 42 Anos.
rainha das sapatão, uma voz é uma voz, uma coisa linda dessas https://t.co/CqaiHAxnEs",0
#MinhaDorImporta 'esses furos na orelha é coisa de 'sapatão'',1
"Sapatao nao deveria sentir cólica, muito menos menstruar",1
"#DiaDaMulher 
8 de Março https://t.co/9HzBTFenh4",0
"A esquerda reclama das coisas inventadas pela própria esquerda:
Racismo, homofobia, machismo, nazismo, cultura de estupro e luta de classes.",0
"RT @girlslkgirls: sapatão raitella, tem como? tem https://t.co/cPHYOylEYz",1
2018 está chegando   kkkkkkkk https://t.co/LErfp09mwc,0
RT @Theocoxinha: sexo com animais pode ser um importante indicador de potencial ou co-ocorrência de crimes sexuais contra crianças e mulher _,0
"Tchau gayzada!
Tchau Campinas!
#PartiuSp",0
"Ela é primeira dama e tem  direito de orar o que quiser.O problema é o CRISTIANISMO,NÉ? https://t.co/oKeqGNWc60",0
#PrecisamosFalarSobreAborto Vc deveria ter sido abortado,1
"Sim , dia da mulher —_ Ata desculpa eu sou burra  https://t.co/HSFpdccEXK",1
"@danielamercury boicota e xinga a PM DA BAHIA mas só sai para o show escoltada pela polícia, hipócrita do CARALHO",1
@keilapitica @otmar03 @FussballSehr @GABRIELPlNHEIRO @pauloap @ClaudeLuca_ @wendellgjj a da mulher é essa aqui  https://t.co/ZDnUCFPDqh,0
Diz q é negra só pra reclamar de racismo pfff,1
em glee quando cantaram run the world e eu babei pela heather Morris nitidamente como eu nao sabia que eu era sapatao gente eu tombei,0
"Aveirenses, hoje foi a vossa vez.
Acabámos de adicionar a vossa cidade à nossa tour:
4 de Março.
Bilhetes já à vend _ https://t.co/GqHNEj2P1h",0
@rodrigo_melo86 @dudaleich por que voce deletou o seu twitte? Vergonha???,0
CEO da Aetna: O Obamacare está no 'Espiral da Morte' #RepealAndReplace https://t.co/Wx4xxMsIY5https://t.co/RO3tnc2Qde,0
Estou tão orgulhoso da minha filha Ivanka. Abusada e maltratada pela mídia e ainda mantém a cabeça tão erguida: ver _ https://t.co/rLTZlmMxC7,0
RT @cassiocl: Serviço de contenção do vazamento em Barreiro. As bombas flutuantes começam a jogar água do reservatório de Campos para Barro _,0
bom dia seus sapatao,1
Livro 'As Grandes Mentiras Sobre a Igreja Católica' já como 3º mais vendido na Folha! Parabéns galera do _ https://t.co/qFTyqrzFw4,0
"cara, ao invés de clamar pelo Criador que tal refutar o que falei com fatos, lógica e verdades! https://t.co/TQBB1eJPII",0
